,Restaurant,Latitude,Longitude,Cuisines,Average_Cost,Minimum_Order,Rating,Votes,Reviews,Cook_Time
1778,ID_1813,39.32937311,-85.99675493,"Beverages, Ice Cream, Desserts",10.0,50.0,3.7,72.0,29.0,30
1779,ID_2108,39.867149,-85.20101228,"Biryani, Hyderabadi",15.0,50.0,3.4,49.0,19.0,30
1780,ID_2601,39.56051209,-85.82613749,"Bakery, Desserts, Sandwich",15.0,50.0,4.1,4606.0,2311.0,45
1781,ID_6514,39.41825844,-85.84249662,"Fast Food, Beverages",20.0,50.0,4.0,143.0,112.0,30
1782,ID_1857,39.99262052,-85.2020271,"North Indian, Biryani",15.0,50.0,3.1,6.0,1.0,30
1783,ID_3118,39.10231185,-85.13526856,"Rolls, Beverages",10.0,50.0,,,,45
1784,ID_5556,39.66457271,-85.19036621,North Indian,15.0,50.0,3.5,30.0,4.0,30
1785,ID_8298,39.3245482,-85.26782682,"Cafe, Tea",20.0,50.0,3.6,9.0,3.0,30
1786,ID_6558,39.70376014,-85.24570375,Ice Cream,10.0,50.0,,,,30
1787,ID_2112,39.97948514,-85.29061321,"Mughlai, North Indian, Chinese",45.0,200.0,3.8,2534.0,1336.0,65
1788,ID_5054,39.36997866,-85.96854687,"Portuguese, Wraps, Burger, Salad",50.0,50.0,4.1,835.0,593.0,45
1789,ID_4190,39.99172634,-85.17889052,"Kerala, South Indian",10.0,50.0,3.3,159.0,24.0,30
1790,ID_2794,39.33152645,-85.68647977,"Beverages, Desserts, Ice Cream",20.0,50.0,4.1,289.0,181.0,30
1791,ID_5113,39.48935372,-85.97129467,"Fast Food, Momos, Rolls",10.0,50.0,,,,30
1792,ID_3459,39.03716882,-85.1768718,"Chinese, Thai",25.0,50.0,3.7,80.0,60.0,30
1793,ID_6019,39.64751566,-85.60577162,North Indian,15.0,50.0,3.0,8.0,2.0,30
1794,ID_8422,39.75221188,-85.02861887,"Beverages, Desserts",25.0,50.0,2.8,23.0,17.0,30
1795,ID_3776,39.75664084,-85.94749264,"Juices, Fast Food",20.0,99.0,3.6,73.0,51.0,45
1796,ID_6511,39.19939357,-85.52966374,"Street Food, Beverages",10.0,50.0,3.9,4438.0,2576.0,45
1797,ID_2693,39.43800123,-85.59872454,"North Indian, Chinese, Mughlai, Momos",20.0,0.0,3.8,551.0,173.0,65
1798,ID_1650,39.317059,-85.42654624,"North Indian, Mughlai, Chinese, Kebab",60.0,50.0,4.3,906.0,569.0,45
1799,ID_5708,39.30468354,-85.40326967,"Pizza, Fast Food",40.0,50.0,3.8,630.0,240.0,30
1800,ID_4240,39.50018674,-85.79648158,Fast Food,10.0,50.0,,,,30
1801,ID_2920,39.39819826,-85.12632258,"Chinese, North Indian",15.0,50.0,,,,30
1802,ID_8116,39.44050884,-85.08239986,"Healthy Food, Beverages",20.0,50.0,3.2,15.0,9.0,30
1803,ID_2201,39.4061532,-85.92908299999999,"North Indian, Chinese, South Indian",20.0,50.0,4.7,129.0,79.0,45
1804,ID_4918,39.24656853,-85.00598749,"North Indian, Chinese",35.0,50.0,3.9,109.0,64.0,65
1805,ID_8006,39.10981154,-85.06328690000001,"Continental, North Indian, Italian, Finger Food",60.0,50.0,4.1,486.0,244.0,30
1806,ID_188,39.58954842,-85.07785227,"North Indian, Mughlai, Beverages",15.0,50.0,3.2,13.0,2.0,30
1807,ID_7635,39.0981152,-85.89715188,"Desserts, Beverages",20.0,50.0,4.2,148.0,104.0,30
1808,ID_8620,39.64332741,-85.91562732,"Rolls, North Indian",10.0,50.0,,,,30
1809,ID_5675,39.14232647,-85.1810932,"Cafe, North Indian, Italian",25.0,99.0,3.7,438.0,273.0,45
1810,ID_5775,39.96599838,-85.43532768,Fast Food,15.0,50.0,3.9,58.0,44.0,30
1811,ID_4051,39.32126214,-85.5398135,"North Indian, Rolls",20.0,50.0,,,,30
1812,ID_4797,39.33220684,-85.57339319,"Pizza, Italian, Desserts, Beverages",25.0,50.0,4.1,198.0,69.0,30
1813,ID_3961,39.77384255,-85.70471055,Kerala,10.0,50.0,3.5,21.0,5.0,45
1814,ID_3408,39.53574626,-85.27510837,"North Indian, Chinese",20.0,50.0,,,,30
1815,ID_639,39.63579647,-85.95792935,Fast Food,15.0,50.0,3.5,108.0,46.0,45
1816,ID_3340,39.98217623,-85.85498577,"South Indian, North Indian, Fast Food, Chinese",25.0,50.0,2.7,12.0,8.0,30
1817,ID_121,39.61068605,-85.32676426,"Chinese, Rolls",15.0,50.0,,,,30
1818,ID_6405,39.31846236,-85.33643738,"North Indian, Chinese",15.0,50.0,,,,30
1819,ID_3029,39.08841314,-85.15356209,"North Indian, Chinese, Seafood",35.0,50.0,3.7,40.0,20.0,30
1820,ID_7636,39.42400381,-85.79593976,Chinese,15.0,50.0,3.5,11.0,8.0,30
1821,ID_3088,39.35847755,-85.27095416,North Indian,15.0,50.0,,,,30
1822,ID_4364,39.09731471,-85.94285369,"Bakery, Desserts",15.0,50.0,2.9,15.0,10.0,30
1823,ID_2275,39.37878601,-85.27866556,"North Indian, Mughlai",30.0,50.0,4.2,174.0,124.0,45
1824,ID_7077,39.89488933,-85.53527312,South Indian,5.0,50.0,,,,30
1825,ID_8310,39.87464186,-85.81084908,"North Indian, Kebab, Mughlai",50.0,99.0,3.9,842.0,405.0,65
1826,ID_188,39.11349466,-85.36558984,"North Indian, Mughlai",15.0,50.0,2.8,,,30
1827,ID_567,39.41133358,-85.71330217,North Indian,40.0,50.0,4.3,886.0,530.0,65
1828,ID_4697,39.122609000000004,-85.43929411,"Frozen Yogurt, Fast Food, Desserts, Beverages",15.0,50.0,4.1,197.0,106.0,45
1829,ID_4606,39.47260835,-85.41818556,"Fast Food, Desserts, Beverages",15.0,50.0,4.1,3535.0,1631.0,30
1830,ID_1613,39.85500532,-85.63293957,"North Indian, Mughlai, Chinese, Italian",15.0,50.0,3.9,73.0,39.0,45
1831,ID_7186,39.28918096,-85.20683296,Street Food,10.0,50.0,,,,30
1832,ID_6295,39.91515592,-85.3097139,"Chinese, Fast Food",10.0,50.0,,,,30
1833,ID_3811,39.36378358,-85.2702342,"Fast Food, Beverages",10.0,50.0,3.7,27.0,7.0,30
1834,ID_578,39.12893641,-85.12693179,"Mughlai, Chinese",15.0,50.0,,,,30
1835,ID_1135,39.89063045,-85.45603704,"Burger, Fast Food",15.0,50.0,3.2,9.0,3.0,30
1836,ID_1966,39.97708392,-85.14762538,"North Indian, Chinese",40.0,50.0,3.7,34.0,27.0,30
1837,ID_4847,39.88752508,-85.75718816,"Biryani, Mughlai, Kebab, Rolls, Roast Chicken",20.0,50.0,,,,30
1838,ID_8220,39.44890358,-85.23394769,South Indian,15.0,50.0,4.2,536.0,459.0,45
1839,ID_4908,39.02380783,-85.09529489,"Paan, Fast Food",10.0,50.0,3.1,4.0,2.0,30
1840,ID_4227,39.38494892,-85.32072149,"Cafe, Fast Food",20.0,50.0,3.3,20.0,9.0,30
1841,ID_6470,39.41288026,-85.41967845,"Fast Food, Sandwich",15.0,50.0,3.4,14.0,3.0,30
1842,ID_2591,39.9458806,-85.19077288,"Fast Food, Desserts",10.0,50.0,,,,30
1843,ID_8202,39.84702133,-85.82092678,"Italian, Pizza, Salad",50.0,50.0,3.8,689.0,304.0,65
1844,ID_8287,39.61642007,-85.10699268,South Indian,5.0,50.0,4.1,141.0,19.0,30
1845,ID_6463,39.46789801,-85.78557011,"Continental, Italian, Fast Food",40.0,50.0,4.1,242.0,157.0,30
1846,ID_3992,39.30124116,-85.25265217,"Biryani, North Indian",10.0,99.0,3.1,20.0,6.0,45
1847,ID_23,39.69492436,-85.47227614,"Pizza, Fast Food, Beverages",20.0,50.0,4.0,143.0,33.0,30
1848,ID_1007,39.6206681,-85.11472674,"North Indian, Continental, Italian",25.0,50.0,,,,30
1849,ID_6754,39.79659701,-85.49873781,"North Indian, South Indian, Chinese",20.0,50.0,3.6,33.0,23.0,30
1850,ID_3225,39.59532299,-85.23417484,"North Indian, Biryani, Chinese",15.0,50.0,3.1,7.0,7.0,30
1851,ID_727,39.33805232,-85.36387996,"North Indian, Chinese, Rolls",20.0,50.0,3.8,277.0,101.0,45
1852,ID_1847,39.15452726,-85.0557766,"Ice Cream, Beverages, Desserts",15.0,50.0,3.0,18.0,5.0,30
1853,ID_1195,39.55738505,-85.96637872,"Fast Food, Beverages",25.0,50.0,,,,30
1854,ID_2971,39.70872447,-85.92780623,"Mithai, Street Food, Bakery",15.0,50.0,3.3,10.0,3.0,65
1855,ID_2409,39.56114806,-85.71358543,"North Indian, Chinese, Fast Food",30.0,50.0,3.8,65.0,39.0,30
1856,ID_6743,39.35048646,-85.51491316,"South Indian, North Indian",20.0,50.0,3.5,48.0,16.0,30
1857,ID_8051,39.25133971,-85.29133028,"Bakery, Desserts, Fast Food",25.0,0.0,4.0,421.0,189.0,45
1858,ID_7978,39.37247007,-85.71460988,"Fast Food, Ice Cream, Beverages",20.0,50.0,3.8,39.0,19.0,30
1859,ID_861,39.68993277,-85.48783849,Biryani,15.0,50.0,2.8,8.0,3.0,30
1860,ID_7243,39.71145825,-85.77765859,South Indian,10.0,50.0,3.9,49.0,22.0,30
1861,ID_2826,39.06024031,-85.65496995,"North Indian, Kebab",15.0,50.0,3.1,14.0,11.0,30
1862,ID_2310,39.59344764,-85.25918922,Fast Food,20.0,50.0,,,,30
1863,ID_5780,39.30986747,-85.99357197,"Chinese, Mughlai, North Indian",20.0,50.0,3.3,17.0,5.0,30
1864,ID_5861,39.50205649,-85.9259114,"Maharashtrian, Street Food",10.0,50.0,3.0,9.0,3.0,30
1865,ID_5978,39.91854801,-85.36209601,"Rolls, North Indian",20.0,50.0,,,,30
1866,ID_6323,39.19000722,-85.38259367,Parsi,20.0,50.0,2.9,9.0,7.0,30
1867,ID_7846,39.67796072,-85.33338461,"North Indian, South Indian, Street Food, Chinese",35.0,50.0,3.8,1857.0,1306.0,45
1868,ID_5939,39.12623049,-85.43850124,"Fast Food, Desserts, Beverages",20.0,50.0,,,,30
1869,ID_4908,39.20436352,-85.31640516,"Paan, Fast Food",10.0,50.0,3.1,4.0,2.0,30
1870,ID_894,39.94938525,-85.00414702,"Biryani, Chinese",15.0,50.0,3.7,35.0,12.0,30
1871,ID_7516,39.63333101,-85.20772693,"North Indian, Chinese",20.0,50.0,3.8,133.0,99.0,30
1872,ID_8195,39.61052992,-85.60367852,"Biryani, North Indian",25.0,50.0,,,,30
1873,ID_1733,39.28364753,-85.94525475,Chinese,10.0,50.0,3.5,52.0,20.0,30
1874,ID_2622,39.63493318,-85.19380882,"North Indian, Mughlai, Chinese",20.0,50.0,,,,30
1875,ID_5906,39.61889305,-85.31400089,North Indian,20.0,50.0,3.6,104.0,40.0,30
1876,ID_2170,39.06279951,-85.9751283,"North Indian, Chinese",25.0,50.0,3.8,182.0,84.0,45
1877,ID_5679,39.72549113,-85.40026572,"Beverages, Fast Food",20.0,50.0,3.6,33.0,13.0,45
1878,ID_8026,39.04529787,-85.09477128,Fast Food,15.0,50.0,3.4,31.0,9.0,45
1879,ID_4617,39.65638569,-85.88027084,"North Indian, Mughlai",35.0,99.0,4.1,73.0,59.0,30
1880,ID_7607,39.57991675,-85.70477495,"Bakery, Desserts",20.0,50.0,3.5,51.0,30.0,30
1881,ID_4562,39.89153359,-85.72257668,Chinese,25.0,50.0,3.8,,,30
1882,ID_2246,39.06002342,-85.83169346,"Healthy Food, Sandwich, Salad, Burger",10.0,50.0,3.3,14.0,5.0,30
1883,ID_745,39.58647783,-85.04858073,"Chinese, Thai, Asian",65.0,50.0,3.6,94.0,38.0,45
1884,ID_5768,39.70772236,-85.43714573,"Fast Food, Beverages",10.0,50.0,3.9,17.0,11.0,30
1885,ID_2177,39.11911509,-85.34612188,"Biryani, North Indian, Chinese, Rajasthani",25.0,99.0,3.8,390.0,207.0,45
1886,ID_1675,39.81262809,-85.88002161,Chinese,20.0,50.0,3.2,,,30
1887,ID_3426,39.0036642,-85.73939909,North Indian,10.0,50.0,3.7,133.0,27.0,65
1888,ID_6434,39.88069733,-85.19304066,Fast Food,10.0,50.0,,,,30
1889,ID_8083,39.14342199,-85.04617967,"Afghan, BBQ, Biryani, Seafood",20.0,50.0,3.5,26.0,15.0,30
1890,ID_3214,39.11114597,-85.14016352,Healthy Food,15.0,50.0,,,,30
1891,ID_3721,39.56049549,-85.41246847,"Biryani, North Indian",20.0,99.0,2.7,30.0,2.0,65
1892,ID_2785,39.83929435,-85.51184134,North Indian,15.0,50.0,3.5,27.0,5.0,30
1893,ID_4138,39.07556609,-85.00637004,Fast Food,10.0,50.0,3.8,48.0,29.0,30
1894,ID_733,39.84186929,-85.54434472,Bengali,10.0,50.0,3.0,15.0,10.0,30
1895,ID_3931,39.30869013,-85.97560934,"Chinese, Bengali, Bangladeshi, Rolls",10.0,50.0,3.3,16.0,4.0,30
1896,ID_8051,39.03992549,-85.40686517,"Bakery, Cafe",30.0,50.0,4.2,657.0,383.0,45
1897,ID_5742,39.75570037,-85.61176768,"Pizza, Fast Food, Beverages",20.0,50.0,3.4,9.0,9.0,30
1898,ID_4778,39.86030712,-85.8067033,"Pizza, Fast Food",15.0,50.0,3.3,12.0,2.0,30
1899,ID_8233,39.488831899999994,-85.40123504,Fast Food,10.0,50.0,3.6,90.0,31.0,30
1900,ID_7415,39.66764442,-85.29025390000001,"North Indian, Chinese, Mughlai",20.0,99.0,3.0,10.0,4.0,45
1901,ID_6325,39.68571634,-85.60360479,Chinese,20.0,50.0,3.4,31.0,6.0,30
1902,ID_80,39.44700981,-85.21213314,"North Indian, Biryani",20.0,50.0,,,,30
1903,ID_3343,39.33963831,-85.89039566,"South Indian, North Indian, Chinese, Street Food",20.0,50.0,3.3,15.0,6.0,30
1904,ID_8086,39.23633545,-85.83739244,"Arabian, Biryani, Burger, Sandwich, Desserts",30.0,50.0,4.0,100.0,46.0,30
1905,ID_2207,39.01620961,-85.93943558,North Indian,20.0,50.0,3.9,51.0,39.0,45
1906,ID_8274,39.6252792,-85.77965584,"North Indian, Chinese, Rolls",15.0,50.0,3.8,269.0,46.0,45
1907,ID_6986,39.30188217,-85.66768391,South Indian,20.0,99.0,3.8,362.0,108.0,45
1908,ID_8353,39.944253499999995,-85.7129797,"Cafe, Salad, Biryani, Chinese, Continental, Italian, Desserts, Pizza",25.0,99.0,4.0,498.0,272.0,45
1909,ID_1205,39.18786283,-85.59590801,"Ice Cream, Desserts, Fast Food",20.0,50.0,2.8,35.0,14.0,30
1910,ID_2989,39.22260524,-85.56925014,Fast Food,10.0,50.0,3.7,22.0,6.0,30
1911,ID_3336,39.90663537,-85.83108279,"North Indian, Chinese, Mughlai",25.0,50.0,3.1,8.0,3.0,30
1912,ID_6163,39.58061726,-85.40225193,Fast Food,20.0,50.0,2.9,57.0,24.0,30
1913,ID_5767,39.88236503,-85.54945953,"Chinese, Thai, Continental",20.0,50.0,,,,30
1914,ID_6588,39.96572385,-85.46723436,Fast Food,10.0,50.0,2.8,12.0,6.0,30
1915,ID_2805,39.33314707,-85.60792863,"Beverages, Fast Food",20.0,50.0,3.2,22.0,11.0,30
1916,ID_8139,39.25245753,-85.19112927,"Fast Food, Burger",10.0,50.0,3.7,33.0,12.0,30
1917,ID_7516,39.26843359,-85.0413515,"North Indian, Chinese",20.0,50.0,3.8,133.0,99.0,30
1918,ID_2546,39.17559551,-85.47552777,"Desserts, Fast Food",15.0,50.0,3.6,20.0,6.0,30
1919,ID_8021,39.31735879,-85.36734344,Biryani,15.0,50.0,,,,30
1920,ID_8509,39.33016613,-85.67289123,Chinese,20.0,50.0,,,,30
1921,ID_5885,39.64252218,-85.93858638,North Indian,10.0,50.0,3.2,6.0,1.0,30
1922,ID_5455,39.35998984,-85.1486941,North Indian,20.0,50.0,,,,30
1923,ID_1530,39.52391758,-85.10310478,"Chinese, North Indian, Mughlai",20.0,50.0,3.3,11.0,7.0,30
1924,ID_8262,39.2954343,-85.87804363,North Indian,10.0,50.0,,,,30
1925,ID_4390,39.2977533,-85.46857275,"Bakery, Desserts",25.0,50.0,3.8,214.0,110.0,30
1926,ID_5699,39.59102515,-85.99089327,"Pizza, Mexican, Italian",30.0,50.0,3.8,241.0,148.0,65
1927,ID_3418,39.94141214,-85.98239174,"North Indian, Chinese, South Indian, Desserts",30.0,50.0,3.4,31.0,12.0,45
1928,ID_1180,39.42833955,-85.66130133,"Fast Food, Chinese",15.0,50.0,3.7,66.0,20.0,30
1929,ID_661,39.80926507,-85.66940913,"Fast Food, Coffee",10.0,50.0,3.3,9.0,5.0,30
1930,ID_4348,39.34603586,-85.66047567,"North Indian, Chinese",25.0,50.0,4.2,347.0,246.0,45
1931,ID_4787,39.21152889,-85.52823723,Fast Food,5.0,50.0,,,,30
1932,ID_2733,39.96747665,-85.22753844,Continental,30.0,50.0,,,,30
1933,ID_8440,39.56769879,-85.9181452,South Indian,10.0,50.0,3.1,4.0,,30
1934,ID_7142,39.47097182,-85.33265266,"Cafe, Coffee, Tea, Desserts",30.0,50.0,4.3,295.0,103.0,30
1935,ID_1322,39.87063828,-85.3931547,Bakery,10.0,50.0,3.4,14.0,12.0,30
1936,ID_1763,39.73957946,-85.67457061,Chinese,20.0,50.0,,,,30
1937,ID_2356,39.95341521,-85.60775762,"Beverages, Fast Food",20.0,50.0,3.9,113.0,37.0,65
1938,ID_5018,39.31133624,-85.75053247,Fast Food,10.0,50.0,3.2,7.0,3.0,30
1939,ID_3556,39.85787994,-85.17387559999999,South Indian,10.0,50.0,3.7,27.0,9.0,30
1940,ID_7852,39.95150776,-85.5158301,Chinese,20.0,50.0,3.1,5.0,,30
1941,ID_125,39.61091889,-85.84546749,North Indian,15.0,50.0,3.3,18.0,5.0,30
1942,ID_1517,39.34658119,-85.28477944,North Indian,5.0,50.0,4.0,305.0,85.0,45
1943,ID_8564,39.64347079,-85.4774188,"North Indian, Chinese, Healthy Food",20.0,50.0,3.4,45.0,11.0,30
1944,ID_98,39.97784312,-85.49023011,Sandwich,10.0,50.0,3.2,7.0,2.0,30
1945,ID_3338,39.97076812,-85.02456986,"North Indian, Chinese, Maharashtrian, Continental",40.0,50.0,3.3,12.0,4.0,45
1946,ID_3295,39.95857537,-85.65256907,"Chinese, Thai",30.0,50.0,4.0,559.0,228.0,65
1947,ID_1342,39.37501472,-85.6220337,Bakery,15.0,99.0,2.8,177.0,81.0,120
1948,ID_7201,39.03709386,-85.27184423,"Desserts, Juices",15.0,50.0,3.9,281.0,127.0,30
1949,ID_1166,39.59967431,-85.44458177,North Indian,30.0,50.0,4.7,81.0,74.0,45
1950,ID_8318,39.86978738,-85.66444164,"Healthy Food, Salad, Continental, Desserts, Beverages",30.0,50.0,4.1,335.0,76.0,45
1951,ID_3077,39.54591964,-85.95573475,"North Indian, Chinese, Rolls",20.0,50.0,3.8,242.0,53.0,45
1952,ID_8149,39.57831821,-85.87682881,"Asian, Thai, Malaysian, Chinese, Japanese",35.0,99.0,4.4,453.0,246.0,65
1953,ID_2021,39.60670476,-85.83943078,"North Indian, Chinese, Beverages",20.0,50.0,3.4,15.0,6.0,45
1954,ID_3996,39.53032038,-85.84384385,"Mughlai, North Indian, Chinese",15.0,50.0,,,,30
1955,ID_7654,39.3347175,-85.58652765,Cafe,30.0,99.0,3.8,75.0,43.0,45
1956,ID_3457,39.27159846,-85.74571435,"Fast Food, Beverages",25.0,50.0,3.3,14.0,5.0,30
1957,ID_6945,39.88329678,-85.98801984,Fast Food,10.0,50.0,,,,30
1958,ID_306,39.59269508,-85.15908447,"North Indian, Street Food, South Indian, Fast Food, Chinese",20.0,50.0,3.9,322.0,131.0,45
1959,ID_7147,39.98010599,-85.45899436,"North Indian, Mughlai, Italian, Chinese",50.0,50.0,3.9,271.0,143.0,65
1960,ID_2659,39.60405635,-85.05876101,"Fast Food, North Indian",10.0,50.0,3.1,4.0,2.0,30
1961,ID_2683,39.89024158,-85.69167008,"North Indian, Chinese",20.0,50.0,4.4,113.0,74.0,65
1962,ID_7563,39.83017228,-85.43854747,"Biryani, Kebab",15.0,50.0,3.4,20.0,4.0,30
1963,ID_2604,39.393395899999994,-85.28201252,"Bakery, Fast Food",20.0,50.0,3.4,20.0,10.0,30
1964,ID_695,39.80962438,-85.45635064,"Biryani, Andhra, North Indian, Chinese",35.0,50.0,3.8,446.0,232.0,45
1965,ID_2678,39.97051346,-85.06539322,North Indian,20.0,50.0,,,,65
1966,ID_2897,39.35457043,-85.30539302,"North Indian, Chinese, Mughlai",20.0,50.0,3.2,8.0,2.0,30
1967,ID_7433,39.72218647,-85.59112442,"North Indian, Mughlai, Biryani",55.0,50.0,4.6,473.0,294.0,30
1968,ID_1197,39.92234322,-85.2731217,"Fast Food, Chinese, South Indian",15.0,50.0,2.5,12.0,9.0,30
1969,ID_4652,39.33661291,-85.21477406,"Cafe, Beverages",20.0,50.0,,,,30
1970,ID_4317,39.87016914,-85.60833284,"Burger, Fast Food, Continental",30.0,50.0,4.3,367.0,179.0,45
1971,ID_5797,39.38739688,-85.30333342,"Chinese, North Indian",15.0,50.0,3.3,55.0,23.0,30
1972,ID_4345,39.92426986,-85.23165555,"North Indian, Chinese, Italian, Finger Food, American",80.0,99.0,4.4,1102.0,766.0,30
1973,ID_793,39.84855302,-85.10813823,North Indian,20.0,50.0,3.5,40.0,8.0,45
1974,ID_2806,39.19680229,-85.14383713,"North Indian, Chinese, Fast Food",20.0,50.0,3.3,16.0,1.0,30
1975,ID_686,39.43756835,-85.23904594,"Coffee, Cafe, Fast Food, Desserts, Beverages",25.0,50.0,3.5,15.0,11.0,30
1976,ID_1046,39.39493845,-85.62563726,South Indian,10.0,50.0,3.6,8.0,1.0,30
1977,ID_3250,39.853610700000004,-85.09379583,North Indian,20.0,50.0,3.0,7.0,1.0,30
1978,ID_5474,39.57252357,-85.02380662,"North Indian, Fast Food",5.0,50.0,,,,30
1979,ID_6683,39.71496242,-85.08570141,"Fast Food, South Indian",20.0,50.0,3.1,8.0,2.0,30
1980,ID_517,39.7961351,-85.65676317,"North Indian, South Indian",15.0,50.0,3.3,16.0,3.0,30
1981,ID_7694,39.77462679,-85.06083101,Beverages,10.0,50.0,3.7,31.0,12.0,45
1982,ID_2259,39.67331422,-85.5443358,"North Indian, Chinese",20.0,50.0,3.7,32.0,21.0,30
1983,ID_6054,39.88977228,-85.49377133,"Fast Food, Beverages",15.0,50.0,3.6,24.0,10.0,30
1984,ID_4310,39.25933867,-85.86314727,Italian,15.0,50.0,3.9,121.0,94.0,65
1985,ID_1454,39.840803,-85.66075378,"Cafe, Fast Food, Beverages, Desserts, Tea",20.0,50.0,4.3,356.0,230.0,30
1986,ID_2127,39.00433672,-85.14036296,"North Indian, Chinese",25.0,99.0,3.6,182.0,65.0,65
1987,ID_4325,39.2506219,-85.82945215,Desserts,20.0,50.0,4.5,247.0,178.0,30
1988,ID_2067,39.11012076,-85.6922052,South Indian,10.0,50.0,3.1,39.0,18.0,45
1989,ID_1209,39.46783317,-85.68389219,"Cafe, Beverages, Sandwich, Fast Food, Desserts",25.0,50.0,3.6,57.0,35.0,45
1990,ID_6625,39.2905286,-85.27351039,"Fast Food, Chinese, Italian, Seafood, Beverages",20.0,50.0,,,,30
1991,ID_6093,39.58040005,-85.16468171,"North Indian, Chinese",30.0,50.0,2.9,60.0,26.0,45
1992,ID_3680,39.67857697,-85.09899717,"Biryani, Andhra, South Indian, Chinese",15.0,99.0,3.7,248.0,47.0,45
1993,ID_8459,39.88129284,-85.50432544,"Chinese, Asian",50.0,50.0,4.2,384.0,214.0,45
1994,ID_3272,39.56415974,-85.14472141,"North Indian, Chinese",20.0,99.0,3.8,32.0,20.0,30
1995,ID_3203,39.697117299999995,-85.85908151,"Healthy Food, Continental, Fast Food",20.0,50.0,3.7,14.0,5.0,30
1996,ID_7418,39.75426959,-85.99001721,Fast Food,15.0,50.0,3.5,63.0,23.0,45
1997,ID_3260,39.89311181,-85.01088709,"North Indian, Chinese",15.0,50.0,3.6,25.0,7.0,30
1998,ID_4506,39.46208435,-85.15202154,"South Indian, Chinese",10.0,0.0,,,,30
1999,ID_1053,39.28960549,-85.84695722,"Fast Food, Beverages",15.0,50.0,3.9,241.0,124.0,45
2000,ID_7295,39.19663163,-85.64930663,"Bakery, Desserts, Ice Cream",15.0,50.0,3.9,58.0,30.0,45
2001,ID_601,39.064830900000004,-85.28368118,"Bakery, Desserts",10.0,50.0,3.9,41.0,28.0,30
2002,ID_6187,39.64928579,-85.26510045,"Street Food, Maharashtrian",10.0,50.0,,,,30
2003,ID_3466,39.65110789,-85.88587152,"North Indian, Chinese",10.0,50.0,,,,30
2004,ID_4140,39.35536734,-85.77666226,"North Indian, Fast Food, Chinese",15.0,50.0,3.1,61.0,11.0,45
2005,ID_3586,39.51887825,-85.85853829999999,"Fast Food, Mughlai",15.0,50.0,,,,30
2006,ID_1555,39.66268855,-85.33236345,"North Indian, Continental, Chinese, Juices",10.0,50.0,3.4,25.0,20.0,30
2007,ID_3807,39.81684225,-85.19414029999999,Fast Food,15.0,50.0,,,,30
2008,ID_1792,39.4375917,-85.19193004,"North Indian, Chinese, South Indian",25.0,50.0,4.3,112.0,33.0,30
2009,ID_2044,39.49081034,-85.96673015,"Tibetan, Momos",10.0,50.0,,,,30
2010,ID_8458,39.371826899999995,-85.07699441,"Chinese, North Indian, Mughlai",80.0,50.0,2.6,175.0,78.0,30
2011,ID_3928,39.35368184,-85.07187817,"North Indian, South Indian, Chinese, Fast Food",25.0,50.0,3.3,29.0,6.0,45
2012,ID_3201,39.039147,-85.11450497,"Beverages, Fast Food",15.0,50.0,3.7,22.0,16.0,30
2013,ID_5794,39.76474496,-85.12156666,Bengali,20.0,50.0,3.3,16.0,6.0,30
2014,ID_4366,39.62497789,-85.18921152,"North Indian, Pizza, Burger, Continental",40.0,0.0,,,,30
2015,ID_319,39.13371907,-85.50302006,"Awadhi, Bihari",40.0,99.0,4.1,118.0,91.0,30
2016,ID_3104,39.66298719,-85.95089363,"Fast Food, Beverages",10.0,50.0,,,,30
2017,ID_4396,39.30176507,-85.66276798,"Kebab, Fast Food",10.0,50.0,,,,30
2018,ID_8403,39.46094352,-85.48435476,"Desserts, Beverages",150.0,50.0,4.1,271.0,172.0,45
